sep=;
Nr.;Nume Produs;UM;Pret Fara TVA;Pret Cu TVA;Moneda;Cod EAN;Cod Produs;Observatii 1;Observatii 2;Tip;Pret 2;Pret 2 Cu TVA;Pret 3;Pret 3 Cu Tva;Cota TVA;Categorie Produse;Accize;Greutate (Kg);Observatii 3;Observatii 4;
4253.;RAME MOSCHINO 22;BUC;;550.00;RON;6422697408565;;;;Produs;;;;;19%; - RAMA - MOSCHINO;;;;;
4254.;RAME MOSCHINO 23;BUC;;550.00;RON;6422376763749;;;;Produs;;;;;19%; - RAMA - MOSCHINO;;;;;
4255.;RAME MOSCHINO 24;BUC;;500.00;RON;6429638395267;;;;Produs;;;;;19%; - RAMA - MOSCHINO;;;;;
4256.;RAME MOSCHINO 505;BUC;;700.00;RON;6428348220050;;;;Produs;;;;;19%; - RAMA - MOSCHINO;;;;;
4257.;RAME MOSCHINO 506;BUC;;650.00;RON;6425233572379;;;;Produs;;;;;19%; - RAMA - MOSCHINO;;;;;
4258.;RAME MOSCHINO 518;BUC;;550.00;RON;6421060514957;;;;Produs;;;;;19%; - RAMA - MOSCHINO;;;;;
4259.;RAME MOSCHINO 521;BUC;;680.00;RON;6429792856246;;;;Produs;;;;;19%; - RAMA - MOSCHINO;;;;;
4260.;RAME MOSCHINO 539;BUC;;630.00;RON;6422069141960;;;;Produs;;;;;19%; - RAMA - MOSCHINO;;;;;
4261.;RAME MOSCHINO 564/F;BUC;;660.00;RON;6421013281967;;;;Produs;;;;;19%; - RAMA - MOSCHINO;;;;;
4262.;RAME TOM FORD TF 5752;BUC;;1,180.00;RON;6429947410071;;;;Produs;;;;;19%; - RAMA - TOM FORD;;;;;
4263.;RAME TOMMY HILFINGER 0014;BUC;;490.00;RON;6420882345572;;;;Produs;;;;;19%; - RAMA - TOMMY HILFINGER;;;;;
4264.;RAME TOMMY HILFINGER 0015;BUC;;550.00;RON;6425970165315;;;;Produs;;;;;19%; - RAMA - TOMMY HILFINGER;;;;;
4265.;RAME TOMMY HILFINGER 0032;BUC;;490.00;RON;6421919548706;;;;Produs;;;;;19%; - RAMA - TOMMY HILFINGER;;;;;
4266.;RAME TOMMY HILFINGER 0048;BUC;;490.00;RON;6423399636867;;;;Produs;;;;;19%; - RAMA - TOMMY HILFINGER;;;;;
4267.;RAME TOMMY HILFINGER 0051;BUC;;530.00;RON;6425903850837;;;;Produs;;;;;19%; - RAMA - TOMMY HILFINGER;;;;;
4268.;RAME TOMMY HILFINGER 0068/F;BUC;;490.00;RON;6422884529400;;;;Produs;;;;;19%; - RAMA - TOMMY HILFINGER;;;;;
4269.;RAME TOMMY HILFINGER 100;BUC;;550.00;RON;6420242514365;;;;Produs;;;;;19%; - RAMA - TOMMY HILFINGER;;;;;
4270.;RAME TOMMY HILFINGER 102;BUC;;490.00;RON;6429564916970;;;;Produs;;;;;19%; - RAMA - TOMMY HILFINGER;;;;;
4271.;RAME TOMMY HILFINGER 105;BUC;;550.00;RON;6428155281176;;;;Produs;;;;;19%; - RAMA - TOMMY HILFINGER;;;;;
4272.;RAME TOMMY HILFINGER 1137;BUC;;420.00;RON;6426457570691;;;;Produs;;;;;19%; - RAMA - TOMMY HILFINGER;;;;;
4273.;RAME TOMMY HILFINGER 1271;BUC;;550.00;RON;6426891474920;;;;Produs;;;;;19%; - RAMA - TOMMY HILFINGER;;;;;
4274.;RAME TOMMY HILFINGER 1349;BUC;;550.00;RON;6421286465071;;;;Produs;;;;;19%; - RAMA - TOMMY HILFINGER;;;;;
4275.;RAME TOMMY HILFINGER 1404;BUC;;530.00;RON;6428274420289;;;;Produs;;;;;19%; - RAMA - TOMMY HILFINGER;;;;;
4276.;RAME TOMMY HILFINGER 1526;BUC;;550.00;RON;6426023139673;;;;Produs;;;;;19%; - RAMA - TOMMY HILFINGER;;;;;
4277.;RAME TOMMY HILFINGER 1526;BUC;504.59;550.00;RON;6428301910837;;;;Produs;;;;;19%; - RAMA - TOMMY HILFINGER;;;;;
4278.;RAME TOMMY HILFINGER 1526;BUC;;550.00;RON;6428683261473;;;;Produs;;;;;19%; - RAMA - TOMMY HILFINGER;;;;;
4279.;RAME TOMMY HILFINGER 1540;BUC;;650.00;RON;6421125709649;;;;Produs;;;;;19%; - RAMA - TOMMY HILFINGER;;;;;
4280.;RAME TOMMY HILFINGER 1558;BUC;;650.00;RON;6425420918843;;;;Produs;;;;;19%; - RAMA - TOMMY HILFINGER;;;;;
4281.;RAME TOMMY HILFINGER 1594;BUC;;550.00;RON;6425501183405;;;;Produs;;;;;19%; - RAMA - TOMMY HILFINGER;;;;;
4282.;RAME TOMMY HILFINGER 1686;BUC;;490.00;RON;6421534626629;;;;Produs;;;;;19%; - RAMA - TOMMY HILFINGER;;;;;
4283.;RAME TOMMY HILFINGER 1729;BUC;;430.00;RON;6427299084322;;;;Produs;;;;;19%; - RAMA - TOMMY HILFINGER;;;;;
4284.;RAME TOMMY HILFINGER 1750;BUC;;550.00;RON;6429512051883;;;;Produs;;;;;19%; - RAMA - TOMMY HILFINGER;;;;;
4285.;RAME TOMMY HILFINGER 1778;BUC;;550.00;RON;6422119731554;;;;Produs;;;;;19%; - RAMA - TOMMY HILFINGER;;;;;
4286.;RAME TOMMY HILFINGER 1815;BUC;;490.00;RON;6426653574196;;;;Produs;;;;;19%; - RAMA - TOMMY HILFINGER;;;;;
4287.;RAME TOMMY HILFINGER 1830;BUC;;550.00;RON;6420670088896;;;;Produs;;;;;19%; - RAMA - TOMMY HILFINGER;;;;;
4288.;RAME TOMMY HILFINGER 365;BUC;;300.00;RON;6421244510775;;;;Produs;;;;;19%; - RAMA - TOMMY HILFINGER;;;;;
4289.;RAME TOMMY HILFINGER 74;BUC;;530.00;RON;6427623695347;;;;Produs;;;;;19%; - RAMA - TOMMY HILFINGER;;;;;
4290.;RAME TOMMY HILFINGER 76;BUC;;450.00;RON;6424254936580;;;;Produs;;;;;19%; - RAMA - TOMMY HILFINGER;;;;;
4291.;RAME TOMMY HILFINGER 78;BUC;;550.00;RON;6423707023631;;;;Produs;;;;;19%; - RAMA - TOMMY HILFINGER;;;;;
4292.;RAME TOMMY HILFINGER 85;BUC;;550.00;RON;6426921182320;;;;Produs;;;;;19%; - RAMA - TOMMY HILFINGER;;;;;
4293.;RAME TOMMY HILFINGER 86;BUC;;550.00;RON;6427595696120;;;;Produs;;;;;19%; - RAMA - TOMMY HILFINGER;;;;;
4294.;RAME TOMMY HILFINGER 88;BUC;;550.00;RON;6423854991081;;;;Produs;;;;;19%; - RAMA - TOMMY HILFINGER;;;;;
4295.;RAME TOMMY HILFINGER 89;BUC;;550.00;RON;6420856353817;;;;Produs;;;;;19%; - RAMA - TOMMY HILFINGER;;;;;
4296.;RAME TOMMY HILFINGER 92;BUC;;550.00;RON;6425712525469;;;;Produs;;;;;19%; - RAMA - TOMMY HILFINGER;;;;;
4297.;RAME TOMMY HILFINGER 93;BUC;;550.00;RON;6422997257054;;;;Produs;;;;;19%; - RAMA - TOMMY HILFINGER;;;;;
4298.;RAME TOMMY HILFINGER 93;BUC;;550.00;RON;6423226427767;;;;Produs;;;;;19%; - RAMA - TOMMY HILFINGER;;;;;
4299.;RAME TOMMY HILFINGER 93;BUC;504.59;550.00;RON;6425053033616;;;;Produs;;;;;19%; - RAMA - TOMMY HILFINGER;;;;;
4300.;RAME TOMMY HILFINGER 98;BUC;;550.00;RON;6426481092015;;;;Produs;;;;;19%; - RAMA - TOMMY HILFINGER;;;;;
4301.;SALMORACHI & VIGANO  SU 2006;BUC;;330.00;RON;6429866268746;;;;Produs;;;;;19%; - RAMA - SALMORACHI & VIGANO;;;;;
4302.;SALMORACHI & VIGANO 1002;BUC;;330.00;RON;6423130008939;;;;Produs;;;;;19%; - RAMA - SALMORACHI & VIGANO;;;;;
4303.;SALMORACHI & VIGANO 2003;BUC;;330.00;RON;6422501686127;;;;Produs;;;;;19%; - RAMA - SALMORACHI & VIGANO;;;;;
4304.;SALMORACHI & VIGANO 2003;BUC;;330.00;RON;6425763830307;;;;Produs;;;;;19%; - RAMA - SALMORACHI & VIGANO;;;;;
4305.;SALMORACHI & VIGANO 2003;BUC;;330.00;RON;6429333509884;;;;Produs;;;;;19%; - RAMA - SALMORACHI & VIGANO;;;;;
4306.;SALMORACHI & VIGANO 2004;BUC;;330.00;RON;6420033065748;;;;Produs;;;;;19%; - RAMA - SALMORACHI & VIGANO;;;;;
4307.;SALMORACHI & VIGANO 2005;BUC;;330.00;RON;6420637610627;;;;Produs;;;;;19%; - RAMA - SALMORACHI & VIGANO;;;;;
4308.;SALMORACHI & VIGANO 3001;BUC;;210.00;RON;6423756121265;;;;Produs;;;;;19%; - RAMA - SALMORACHI & VIGANO;;;;;
4309.;SALMORACHI & VIGANO 3001;BUC;;210.00;RON;6427570575464;;;;Produs;;;;;19%; - RAMA - SALMORACHI & VIGANO;;;;;
4310.;SALMORACHI & VIGANO 3002;BUC;;210.00;RON;6424376084817;;;;Produs;;;;;19%; - RAMA - SALMORACHI & VIGANO;;;;;
4311.;SOARE BALMAIN BL 2102;BUC;;965.00;RON;6429831083855;;;;Produs;;;;;19%; - RAMA - BALMAIN;;;;;
4312.;SOARE CARISMA NORTH BEACH;BUC;;300.00;RON;6428460918927;;;;Produs;;;;;19%; - RAMA - CARISMA ;;;;;
4313.;SOARE CARLOS PIEN UV 400;BUC;;300.00;RON;6426386234732;;;;Produs;;;;;19%; - RAMA - CARLOS PIEN;;;;;
4314.;SOARE CARLOS PIEN UV 400 CPS 017;BUC;;190.00;RON;6427717717917;;;;Produs;;;;;19%; - RAMA - CARLOS PIEN;;;;;
4315.;SOARE CARRERA 1022;BUC;;450.00;RON;6423695542145;;;;Produs;;;;;19%; - RAMA - CARRERA;;;;;
4316.;SOARE CERISES CR 39;BUC;;290.00;RON;6428319054608;;;;Produs;;;;;19%; - RAMA - CERISES;;;;;
4317.;SOARE CERISES STELA C01;BUC;;300.00;RON;6420569896595;;;;Produs;;;;;19%; - RAMA - CERISES;;;;;
4318.;SOARE CERISES TC 3012;BUC;;210.00;RON;6422831241409;;;;Produs;;;;;19%; - RAMA - CERISES;;;;;
4319.;SOARE CERISES TC 3012;BUC;;300.00;RON;6428678962651;;;;Produs;;;;;19%; - RAMA - CERISES;;;;;
4320.;SOARE CERISES TC 3013;BUC;;290.00;RON;6420548807383;;;;Produs;;;;;19%; - RAMA - CERISES;;;;;
4321.;SOARE CERISES TC 3013;BUC;;290.00;RON;6422577593121;;;;Produs;;;;;19%; - RAMA - CERISES;;;;;
4322.;SOARE CERISES TC 3015;BUC;;290.00;RON;6420693661748;;;;Produs;;;;;19%; - RAMA - CERISES;;;;;
4323.;SOARE CERISES TC 3016;BUC;;290.00;RON;6424200298908;;;;Produs;;;;;19%; - RAMA - CERISES;;;;;
4324.;SOARE DESPADA DS 1942;BUC;;300.00;RON;6427116829419;;;;Produs;;;;;19%; - RAMA - DESPADA;;;;;
4325.;SOARE DIAMOND H 4665;BUC;;420.00;RON;6429535230685;;;;Produs;;;;;19%; - RAMA - DIAMOND;;;;;
4326.;SOARE DKNY DY 5047;BUC;;360.00;RON;6428030028414;;;;Produs;;;;;19%; - RAMA - DKNY;;;;;
4327.;SOARE GUESS GU 7642;BUC;;440.00;RON;6426361987615;;;;Produs;;;;;19%; - RAMA - GUESS;;;;;
4328.;SOARE GUESS GU 7653;BUC;;440.00;RON;6428643838370;;;;Produs;;;;;19%; - RAMA - GUESS;;;;;
4329.;SOARE GUESS GU 7689;BUC;;440.00;RON;6427982988265;;;;Produs;;;;;19%; - RAMA - GUESS;;;;;
4330.;SOARE HERMOSSA 4126;BUC;;575.00;RON;6427600362323;;;;Produs;;;;;19%; - RAMA - HERMOSSA;;;;;
4331.;SOARE HERMOSSA 4307;BUC;;610.00;RON;6428515499388;;;;Produs;;;;;19%; - RAMA - HERMOSSA;;;;;
4332.;SOARE HERMOSSA 4314;BUC;;575.00;RON;6426672807435;;;;Produs;;;;;19%; - RAMA - HERMOSSA;;;;;
4333.;SOARE HERMOSSA HM 1451;BUC;;610.00;RON;6428286827557;;;;Produs;;;;;19%; - RAMA - HERMOSSA;;;;;
4334.;SOARE HERMOSSA HM 1465;BUC;;450.00;RON;6425878650111;;;;Produs;;;;;19%; - RAMA - HERMOSSA;;;;;
4335.;SOARE HERMOSSA HM 1471-02;BUC;;450.00;RON;6421420793541;;;;Produs;;;;;19%; - RAMA - HERMOSSA;;;;;
4336.;SOARE HERMOSSA HM 1488;BUC;;440.00;RON;6428528833001;;;;Produs;;;;;19%; - RAMA - HERMOSSA;;;;;
4337.;SOARE HERMOSSA HM 1488;BUC;;440.00;RON;6428839588966;;;;Produs;;;;;19%; - RAMA - HERMOSSA;;;;;
4338.;SOARE HERMOSSA HM 1495;BUC;;450.00;RON;6424013762825;;;;Produs;;;;;19%; - RAMA - HERMOSSA;;;;;
4339.;SOARE HERMOSSA HM 1513;BUC;;450.00;RON;6427537722498;;;;Produs;;;;;19%; - RAMA - HERMOSSA;;;;;
4340.;SOARE HERMOSSA RB 2168;BUC;;575.00;RON;6424891724236;;;;Produs;;;;;19%; - RAMA - HERMOSSA;;;;;
4341.;SOARE HERMOSSA RB 4147;BUC;;575.00;RON;6420718351678;;;;Produs;;;;;19%; - RAMA - HERMOSSA;;;;;
4342.;SOARE JIMMY CHOO ALINE S J5GFQ;BUC;;1,400.00;RON;6422010889408;;;;Produs;;;;;19%; - RAMA - JIMMY CHOO;;;;;
4343.;SOARE JIMMY CHOO BRIDE'S 06 JMA;BUC;;1,400.00;RON;6424471291110;;;;Produs;;;;;19%; - RAMA - JIMMY CHOO;;;;;
4344.;SOARE JIMMY CHOO GRAY S 06;BUC;;1,600.00;RON;6425055388455;;;;Produs;;;;;19%; - RAMA - JIMMY CHOO;;;;;
4345.;SOARE JIMMY CHOO KYLA S 25TH;BUC;;1,400.00;RON;6424922569423;;;;Produs;;;;;19%; - RAMA - JIMMY CHOO;;;;;
4346.;SOARE JIMMY CHOO MYA S 25TT;BUC;;1,400.00;RON;6421004270406;;;;Produs;;;;;19%; - RAMA - JIMMY CHOO;;;;;
4347.;SOARE JIMMY CHOO SUV/S807 FQ;BUC;;1,400.00;RON;6424281621534;;;;Produs;;;;;19%; - RAMA - JIMMY CHOO;;;;;
4348.;SOARE JULIA BACKER 527 M C1;BUC;;470.00;RON;6421271826160;;;;Produs;;;;;19%; - RAMA - JULIA BACKER ;;;;;
4349.;SOARE JULIA BACKER 527 M C3;BUC;;470.00;RON;6427604002676;;;;Produs;;;;;19%; - RAMA - JULIA BACKER ;;;;;
4350.;SOARE LACOSTE L 186S;BUC;;575.00;RON;6425923091500;;;;Produs;;;;;19%; - RAMA - LACOSTE;;;;;
4351.;SOARE OCEAN 6086;BUC;;300.00;RON;6421926088448;;;;Produs;;;;;19%; - RAMA - OCEAN;;;;;
4352.;SOARE OCEAN V 88;BUC;;210.00;RON;6423854788346;;;;Produs;;;;;19%; - RAMA - OCEAN;;;;;
4353.;SOARE PEPE JEANS PJ 7329;BUC;;270.00;RON;6422202120791;;;;Produs;;;;;19%; - RAMA - PEPE JEANS ;;;;;
4354.;SOARE PERSOL 135;BUC;;500.00;RON;6424789630076;;;;Produs;;;;;19%; - RAMA - PERSOL;;;;;
4355.;SOARE PERSOL 2840;BUC;;500.00;RON;6429148255426;;;;Produs;;;;;19%; - RAMA - PERSOL;;;;;
4356.;SOARE POLAROID PLD 7035 ;BUC;;310.00;RON;6427376925364;;;;Produs;;;;;19%; - RAMA - POLAROID;;;;;
4357.;SOARE RAY BAN 3028;BUC;;610.00;RON;6420736878287;;;;Produs;;;;;19%; - RAMA - RAY BAN;;;;;
4358.;SOARE RAY BAN 4089 BARCELONA;BUC;;670.00;RON;6426752469683;;;;Produs;;;;;19%; - RAMA - RAY BAN;;;;;
4359.;SOARE RAY BAN RB 1969;BUC;;610.00;RON;6420613943459;;;;Produs;;;;;19%; - RAMA - RAY BAN SOARE;;;;;
4360.;SOARE RAY BAN RB 1970;BUC;;575.00;RON;6427129160202;;;;Produs;;;;;19%; - RAMA - RAY BAN SOARE;;;;;
4361.;SOARE RAY BAN RB 1970;BUC;;575.00;RON;6428943627551;;;;Produs;;;;;19%; - RAMA - RAY BAN SOARE;;;;;
4362.;SOARE RAY BAN RB 1972;BUC;;575.00;RON;6425198452761;;;;Produs;;;;;19%; - RAMA - RAY BAN SOARE;;;;;
4363.;SOARE RAY BAN RB 1973;BUC;;575.00;RON;6428403466195;;;;Produs;;;;;19%; - RAMA - RAY BAN SOARE;;;;;
4364.;SOARE RAY BAN RB 2132;BUC;;610.00;RON;6424339750216;;;;Produs;;;;;19%; - RAMA - RAY BAN SOARE;;;;;
4365.;SOARE RAY BAN RB 2140;BUC;;575.00;RON;6420865626278;;;;Produs;;;;;19%; - RAMA - RAY BAN SOARE;;;;;
4366.;SOARE RAY BAN RB 2140;BUC;;610.00;RON;6421082445970;;;;Produs;;;;;19%; - RAMA - RAY BAN SOARE;;;;;
4367.;SOARE RAY BAN RB 2140;BUC;;565.00;RON;6421746109460;;;;Produs;;;;;19%; - RAMA - RAY BAN SOARE;;;;;
4368.;SOARE RAY BAN RB 2140;BUC;;575.00;RON;6429247390059;;;;Produs;;;;;19%; - RAMA - RAY BAN SOARE;;;;;
4369.;SOARE RAY BAN RB 2185;BUC;;575.00;RON;6422039070337;;;;Produs;;;;;19%; - RAMA - RAY BAN SOARE;;;;;
4370.;SOARE RAY BAN RB 2188;BUC;;575.00;RON;6426924361425;;;;Produs;;;;;19%; - RAMA - RAY BAN SOARE;;;;;
4371.;SOARE RAY BAN RB 2190;BUC;;610.00;RON;6425769948808;;;;Produs;;;;;19%; - RAMA - RAY BAN SOARE;;;;;
4372.;SOARE RAY BAN RB 2191;BUC;;575.00;RON;6426428857585;;;;Produs;;;;;19%; - RAMA - RAY BAN SOARE;;;;;
4373.;SOARE RAY BAN RB 2192;BUC;;650.00;RON;6429081686110;;;;Produs;;;;;19%; - RAMA - RAY BAN SOARE;;;;;
4374.;SOARE RAY BAN RB 2248;BUC;;710.00;RON;6429110064438;;;;Produs;;;;;19%; - RAMA - RAY BAN SOARE;;;;;
4375.;SOARE RAY BAN RB 3016;BUC;;575.00;RON;6424996132660;;;;Produs;;;;;19%; - RAMA - RAY BAN SOARE;;;;;
4376.;SOARE RAY BAN RB 3016;BUC;;575.00;RON;6427968596491;;;;Produs;;;;;19%; - RAMA - RAY BAN SOARE;;;;;
4377.;SOARE RAY BAN RB 3025;BUC;;575.00;RON;6420643305128;;;;Produs;;;;;19%; - RAMA - RAY BAN SOARE;;;;;
4378.;SOARE RAY BAN RB 3025;BUC;;610.00;RON;6422185220303;;;;Produs;;;;;19%; - RAMA - RAY BAN SOARE;;;;;
4379.;SOARE RAY BAN RB 3025;BUC;;575.00;RON;6426870037955;;;;Produs;;;;;19%; - RAMA - RAY BAN SOARE;;;;;
4380.;SOARE RAY BAN RB 3026;BUC;;575.00;RON;6420960543869;;;;Produs;;;;;19%; - RAMA - RAY BAN SOARE;;;;;
4381.;SOARE RAY BAN RB 3026;BUC;;610.00;RON;6421921305229;;;;Produs;;;;;19%; - RAMA - RAY BAN SOARE;;;;;
4382.;SOARE RAY BAN RB 3026;BUC;;575.00;RON;6429350247356;;;;Produs;;;;;19%; - RAMA - RAY BAN SOARE;;;;;
4383.;SOARE RAY BAN RB 3447;BUC;;610.00;RON;6428826083061;;;;Produs;;;;;19%; - RAMA - RAY BAN;;;;;
4384.;SOARE RAY BAN RB 3561;BUC;;575.00;RON;6428395847958;;;;Produs;;;;;19%; - RAMA - RAY BAN SOARE;;;;;
4385.;SOARE RAY BAN RB 3589;BUC;;630.00;RON;6420457207151;;;;Produs;;;;;19%; - RAMA - RAY BAN SOARE;;;;;
4386.;SOARE RAY BAN RB 3625;BUC;;575.00;RON;6421640896060;;;;Produs;;;;;19%; - RAMA - RAY BAN SOARE;;;;;
4387.;SOARE RAY BAN RB 3647;BUC;;575.00;RON;6424428614436;;;;Produs;;;;;19%; - RAMA - RAY BAN SOARE;;;;;
4388.;SOARE RAY BAN RB 3647;BUC;;610.00;RON;6425499775019;;;;Produs;;;;;19%; - RAMA - RAY BAN SOARE;;;;;
4389.;SOARE RAY BAN RB 3669;BUC;;565.00;RON;6427749887848;;;;Produs;;;;;19%; - RAMA - RAY BAN SOARE;;;;;
4390.;SOARE RAY BAN RB 3686;BUC;;610.00;RON;6422602740872;;;;Produs;;;;;19%; - RAMA - RAY BAN SOARE;;;;;
4391.;SOARE RAY BAN RB 3689;BUC;;575.00;RON;6421635798461;;;;Produs;;;;;19%; - RAMA - RAY BAN SOARE;;;;;
4392.;SOARE RAY BAN RB 3696;BUC;;575.00;RON;6426096919837;;;;Produs;;;;;19%; - RAMA - RAY BAN SOARE;;;;;
4393.;SOARE RAY BAN RB 3764;BUC;;575.00;RON;6420055184359;;;;Produs;;;;;19%; - RAMA - RAY BAN SOARE;;;;;
4394.;SOARE RAY BAN RB 3764;BUC;;575.00;RON;6425302836487;;;;Produs;;;;;19%; - RAMA - RAY BAN SOARE;;;;;
4395.;SOARE RAY BAN RB 3764;BUC;;550.00;RON;6426253205599;;;;Produs;;;;;19%; - RAMA - RAY BAN SOARE;;;;;
4396.;SOARE RAY BAN RB 3847;BUC;;575.00;RON;6421503662245;;;;Produs;;;;;19%; - RAMA - RAY BAN;;;;;
4397.;SOARE RAY BAN RB 3847;BUC;;575.00;RON;6425536904495;;;;Produs;;;;;19%; - RAMA - RAY BAN SOARE;;;;;
4398.;SOARE RAY BAN RB 3857;BUC;;575.00;RON;6420758784283;;;;Produs;;;;;19%; - RAMA - RAY BAN SOARE;;;;;
4399.;SOARE RAY BAN RB 4098;BUC;;575.00;RON;6425058080318;;;;Produs;;;;;19%; - RAMA - RAY BAN SOARE;;;;;
4400.;SOARE RAY BAN RB 4098;BUC;;575.00;RON;6429497135998;;;;Produs;;;;;19%; - RAMA - RAY BAN SOARE;;;;;
4401.;SOARE RAY BAN RB 4125;BUC;;575.00;RON;6425198708929;;;;Produs;;;;;19%; - RAMA - RAY BAN SOARE;;;;;
4402.;SOARE RAY BAN RB 4125;BUC;;610.00;RON;6428049569779;;;;Produs;;;;;19%; - RAMA - RAY BAN SOARE;;;;;
4403.;SOARE RAY BAN RB 4126;BUC;;575.00;RON;6420872103915;;;;Produs;;;;;19%; - RAMA - RAY BAN SOARE;;;;;
4404.;SOARE RAY BAN RB 4147;BUC;;575.00;RON;6420124489927;;;;Produs;;;;;19%; - RAMA - RAY BAN SOARE;;;;;
4405.;SOARE RAY BAN RB 4147;BUC;;575.00;RON;6421803117353;;;;Produs;;;;;19%; - RAMA - RAY BAN SOARE;;;;;
4406.;SOARE RAY BAN RB 4147;BUC;;575.00;RON;6425359864662;;;;Produs;;;;;19%; - RAMA - RAY BAN SOARE;;;;;
4407.;SOARE RAY BAN RB 4165;BUC;;575.00;RON;6423187558524;;;;Produs;;;;;19%; - RAMA - RAY BAN SOARE;;;;;
4408.;SOARE RAY BAN RB 4165;BUC;;575.00;RON;6425241900157;;;;Produs;;;;;19%; - RAMA - RAY BAN SOARE;;;;;
4409.;SOARE RAY BAN RB 4165;BUC;;575.00;RON;6429087158208;;;;Produs;;;;;19%; - RAMA - RAY BAN SOARE;;;;;
4410.;SOARE RAY BAN RB 4181;BUC;;575.00;RON;6425438732424;;;;Produs;;;;;19%; - RAMA - RAY BAN SOARE;;;;;
4411.;SOARE RAY BAN RB 4187;BUC;;710.00;RON;6421950586262;;;;Produs;;;;;19%; - RAMA - RAY BAN SOARE;;;;;
4412.;SOARE RAY BAN RB 4187;BUC;;710.00;RON;6424236834545;;;;Produs;;;;;19%; - RAMA - RAY BAN SOARE;;;;;
4413.;SOARE RAY BAN RB 4237;BUC;;710.00;RON;6422329523215;;;;Produs;;;;;19%; - RAMA - RAY BAN SOARE;;;;;
4414.;SOARE RAY BAN RB 4246;BUC;;575.00;RON;6429260490446;;;;Produs;;;;;19%; - RAMA - RAY BAN SOARE;;;;;
4415.;SOARE RAY BAN RB 4256;BUC;;575.00;RON;6423391967273;;;;Produs;;;;;19%; - RAMA - RAY BAN SOARE;;;;;
4416.;SOARE RAY BAN RB 4306;BUC;;575.00;RON;6428654130005;;;;Produs;;;;;19%; - RAMA - RAY BAN SOARE;;;;;
4417.;SOARE RAY BAN RB 4357;BUC;;575.00;RON;6424588264076;;;;Produs;;;;;19%; - RAMA - RAY BAN SOARE;;;;;
4418.;SOARE RAY BAN RB 4376;BUC;;650.00;RON;6423408011746;;;;Produs;;;;;19%; - RAMA - RAY BAN SOARE;;;;;
4419.;SOARE RAY BAN RB 4440;BUC;;610.00;RON;6421080885853;;;;Produs;;;;;19%; - RAMA - RAY BAN SOARE;;;;;
4420.;SOARE RAY BAN RB 8147;BUC;;650.00;RON;6426983173441;;;;Produs;;;;;19%; - RAMA - RAY BAN SOARE;;;;;
4421.;SOARE RAY BAN RB 8313;BUC;;575.00;RON;6422091370253;;;;Produs;;;;;19%; - RAMA - RAY BAN SOARE;;;;;
4422.;SOARE RAY BAN WINS 2 RB 3697;BUC;;595.00;RON;6426345840233;;;;Produs;;;;;19%; - RAMA - RAY BAN SOARE;;;;;
4423.;SOARE RESERVE RE S 566;BUC;;400.00;RON;6423910439953;;;;Produs;;;;;19%; - RAMA - RESERVE;;;;;
4424.;SOARE REVLON RV 5183;BUC;;270.00;RON;6423937243892;;;;Produs;;;;;19%; - RAMA - REVLON;;;;;
4425.;SOARE REVLON RV 5193;BUC;;300.00;RON;6424179791318;;;;Produs;;;;;19%; - RAMA - REVLON;;;;;
4426.;SOARE REVLON RV 5204;BUC;;300.00;RON;6421901389843;;;;Produs;;;;;19%; - RAMA - REVLON;;;;;
4427.;SOARE REVLON RV 5206;BUC;;300.00;RON;6426753046821;;;;Produs;;;;;19%; - RAMA - REVLON;;;;;
4428.;SOARE REVLON RV 5206;BUC;;300.00;RON;6429530395075;;;;Produs;;;;;19%; - RAMA - REVLON;;;;;
4429.;SOARE REVLON RV 5209;BUC;;300.00;RON;6422686389684;;;;Produs;;;;;19%; - RAMA - REVLON;;;;;
4430.;SOARE REVLON RV 5210;BUC;;300.00;RON;6422361418623;;;;Produs;;;;;19%; - RAMA - REVLON;;;;;
4431.;SOARE REVLON RV 5210;BUC;;300.00;RON;6425040379475;;;;Produs;;;;;19%; - RAMA - REVLON;;;;;
4432.;SOARE REVLON RV 5212;BUC;;300.00;RON;6420177509566;;;;Produs;;;;;19%; - RAMA - REVLON;;;;;
4433.;SOARE REVLON RV 5212;BUC;;300.00;RON;6424106915701;;;;Produs;;;;;19%; - RAMA - REVLON;;;;;
4434.;SOARE REVLON RV 5212;BUC;;270.00;RON;6427914516887;;;;Produs;;;;;19%; - RAMA - REVLON;;;;;
4435.;SOARE REVLON RV 5228;BUC;;330.00;RON;6420338290654;;;;Produs;;;;;19%; - RAMA - REVLON;;;;;
4436.;SOARE SONIA RYKIEL 7779;BUC;;550.00;RON;6420633943668;;;;Produs;;;;;19%; - RAMA - SONIA RYKIEL;;;;;
4437.;SOARE SONIA RYKIEL 7789;BUC;;300.00;RON;6420349127321;;;;Produs;;;;;19%; - RAMA - SONIA RYKIEL;;;;;
4438.;SOARE SONIA RYKIEL SR 7760;BUC;;270.00;RON;6421739584946;;;;Produs;;;;;19%; - RAMA - SONIA RYKIEL;;;;;
4439.;SOARE SONIA RYKIEL SR 7771;BUC;;290.00;RON;6420496517457;;;;Produs;;;;;19%; - RAMA - SONIA RYKIEL;;;;;
4440.;SOARE SONIA RYKIEL SR 7771;BUC;;300.00;RON;6425097158443;;;;Produs;;;;;19%; - RAMA - SONIA RYKIEL;;;;;
